id,city,coordinates,google-maps-location-id,latitude,longitude,name,state
rec_cp1v7934f9p514bq69d0,"Monroe","40.745, -84.9369444","eyJpIjoiNDAuNzQ1LCAtODQuOTM2OTQ0NCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQwLjc0NSwibG5nIjotODQuOTM2OTQ0LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",40.745,-84.9369444,"Monroe, Indiana","Indiana"
rec_cp1v7934f9p514bq69dg,"Tuskahoma","34.725786, -95.289343","eyJpIjoiMzQuNzI1Nzg2LCAtOTUuMjg5MzQzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzQuNzI1Nzg2LCJsbmciOi05NS4yODkzNDMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",34.725786,-95.289343,"Tuskahoma, Oklahoma","Oklahoma"
rec_cp1v7934f9p514bq69e0,"Corning","42.14, -77.0311111",,42.14,-77.0311111,"Corning, New York","New York"
rec_cp1v7934f9p514bq69eg,"Rockport","28.058716, -97.034106","eyJpIjoiMjguMDU4NzE2LCAtOTcuMDM0MTA2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MjguMDU4NzE2LCJsbmciOi05Ny4wMzQxMDYsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",28.058716,-97.034106,"Rockport, Texas","Texas"
rec_cp1v7934f9p514bq69f0,"Crandall","38.287566, -86.06636",,38.287566,-86.06636,"Crandall, Indiana","Indiana"
rec_cp1v7934f9p514bq69fg,"Horn Lake","34.9552778, -90.0347222",,34.9552778,-90.0347222,"Horn Lake, Mississippi","Mississippi"
rec_cp1v7934f9p514bq69g0,"Tuscaloosa","33.2097222, -87.5691667","eyJpIjoiMzMuMjA5NzIyMiwgLTg3LjU2OTE2NjciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMy4yMDk3MjIsImxuZyI6LTg3LjU2OTE2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",33.2097222,-87.5691667,"Tuscaloosa, Alabama","Alabama"
rec_cp1v7934f9p514bq69gg,"Kolar","13.135745, 78.132561",,13.135745,78.132561,"Kolar, Karnataka","Karnataka"
rec_cp1v7934f9p514bq69h0,"Ryegate","46.2972222, -109.2580556","eyJpIjoiNDYuMjk3MjIyMiwgLTEwOS4yNTgwNTU2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDYuMjk3MjIyLCJsbmciOi0xMDkuMjU4MDU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",46.2972222,-109.2580556,"Ryegate, Montana","Montana"
rec_cp1v7934f9p514bq69hg,"Fair Grove","37.3838889, -93.1511111",,37.3838889,-93.1511111,"Fair Grove, Missouri","Missouri"
rec_cp1v7934f9p514bq69i0,"Regina","50.45, -104.616667","eyJpIjoiNTAuNDUsIC0xMDQuNjE2NjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NTAuNDUsImxuZyI6LTEwNC42MTY2NjcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",50.45,-104.616667,"Regina, Saskatchewan","Saskatchewan"
rec_cp1v7934f9p514bq69ig,"New Hope","37.6319444, -85.5083333",,37.6319444,-85.5083333,"New Hope, Kentucky","Kentucky"
rec_cp1v7934f9p514bq69j0,"Townsend","42.6666667, -71.7055556","eyJpIjoiNDIuNjY2NjY2NywgLTcxLjcwNTU1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Mi42NjY2NjcsImxuZyI6LTcxLjcwNTU1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",42.6666667,-71.7055556,"Townsend, Massachusetts","Massachusetts"
rec_cp1v7934f9p514bq69jg,"Exton","40.0288889, -75.6211111",,40.0288889,-75.6211111,"Exton, Pennsylvania","Pennsylvania"
rec_cp1v7934f9p514bq69k0,"Cleveland","30.3411111, -95.0852778","eyJpIjoiMzAuMzQxMTExMSwgLTk1LjA4NTI3NzgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMC4zNDExMTEsImxuZyI6LTk1LjA4NTI3OCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",30.3411111,-95.0852778,"Cleveland, Texas","Texas"
rec_cp1v7934f9p514bq69kg,"Roseneath","44.192768, -78.057677","eyJpIjoiNDQuMTkyNzY4LCAtNzguMDU3Njc3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDQuMTkyNzY4LCJsbmciOi03OC4wNTc2NzcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",44.192768,-78.057677,"Roseneath, Ontario","Ontario"
rec_cp1v7934f9p514bq69l0,"Robertsville","38.4147222, -90.8138889",,38.4147222,-90.8138889,"Robertsville, Missouri","Missouri"
rec_cp1v7934f9p514bq69lg,"Yuma","40.1222222, -102.7247222","eyJpIjoiNDAuMTIyMjIyMiwgLTEwMi43MjQ3MjIyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDAuMTIyMjIyLCJsbmciOi0xMDIuNzI0NzIyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",40.1222222,-102.7247222,"Yuma, Colorado","Colorado"
rec_cp1v7934f9p514bq69m0,"Gassville","36.2830556, -92.4938889",,36.2830556,-92.4938889,"Gassville, Arkansas","Arkansas"
rec_cp1v7934f9p514bq69mg,"Saint Ansgar","43.3783333, -92.9186111","eyJpIjoiNDMuMzc4MzMzMywgLTkyLjkxODYxMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My4zNzgzMzMsImxuZyI6LTkyLjkxODYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",43.3783333,-92.9186111,"Saint Ansgar, Iowa","Iowa"
rec_cp1v7934f9p514bq69n0,"Jamestown","-15.944821, -5.717933","eyJpIjoiLTE1Ljk0NDgyMSwgLTUuNzE3OTMzIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6LTE1Ljk0NDgyMSwibG5nIjotNS43MTc5MzMsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",-15.944821,-5.717933,"Jamestown, Saint Helena","Saint Helena"
rec_cp1v7934f9p514bq69ng,"Granite Falls","35.7963889, -81.4308333",,35.7963889,-81.4308333,"Granite Falls, North Carolina","North Carolina"
rec_cp1v7934f9p514bq69o0,"Leeds","33.5480556, -86.5444444","eyJpIjoiMzMuNTQ4MDU1NiwgLTg2LjU0NDQ0NDQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMy41NDgwNTYsImxuZyI6LTg2LjU0NDQ0NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",33.5480556,-86.5444444,"Leeds, Alabama","Alabama"
rec_cp1v7934f9p514bq69og,"Canandaigua","42.881815, -77.287484","eyJpIjoiNDIuODgxODE1LCAtNzcuMjg3NDg0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDIuODgxODE1LCJsbmciOi03Ny4yODc0ODQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",42.881815,-77.287484,"Canandaigua, New York","New York"
rec_cp1v7934f9p514bq69p0,"Castlegar","49.30423, -117.632072",,49.30423,-117.632072,"Castlegar, British Columbia","British Columbia"
rec_cp1v7934f9p514bq69pg,"Rhinebeck","41.9266667, -73.9130556","eyJpIjoiNDEuOTI2NjY2NywgLTczLjkxMzA1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS45MjY2NjcsImxuZyI6LTczLjkxMzA1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",41.9266667,-73.9130556,"Rhinebeck, New York","New York"
rec_cp1v7934f9p514bq69q0,"McDonough","33.4472222, -84.1469444","eyJpIjoiMzMuNDQ3MjIyMiwgLTg0LjE0Njk0NDQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMy40NDcyMjIsImxuZyI6LTg0LjE0Njk0NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",33.4472222,-84.1469444,"McDonough, Georgia","Georgia"
rec_cp1v7934f9p514bq69qg,"Munhall","40.3922222, -79.9002778",,40.3922222,-79.9002778,"Munhall, Pennsylvania","Pennsylvania"
rec_cp1v7934f9p514bq69r0,"China Spring","31.652213, -97.307964","eyJpIjoiMzEuNjUyMjEzLCAtOTcuMzA3OTY0IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzEuNjUyMjEzLCJsbmciOi05Ny4zMDc5NjQsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",31.652213,-97.307964,"China Spring, Texas","Texas"
rec_cp1v7934f9p514bq69rg,"Skelmersdale","53.533333, -2.8",,53.533333,-2.8,"Skelmersdale, England","England"
rec_cp1v7934f9p514bq69s0,"Groningen","53.219384, 6.566502","eyJpIjoiNTMuMjE5Mzg0LCA2LjU2NjUwMiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjUzLjIxOTM4NCwibG5nIjo2LjU2NjUwMiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",53.219384,6.566502,"Groningen, Groningen","Groningen"
rec_cp1v7934f9p514bq69sg,"Sneedville","36.5297222, -83.2175","eyJpIjoiMzYuNTI5NzIyMiwgLTgzLjIxNzUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNi41Mjk3MjIsImxuZyI6LTgzLjIxNzUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",36.5297222,-83.2175,"Sneedville, Tennessee","Tennessee"
rec_cp1v7934f9p514bq69t0,"Marks","34.2563889, -90.2719444",,34.2563889,-90.2719444,"Marks, Mississippi","Mississippi"
rec_cp1v7934f9p514bq69tg,"Stoughton","42.125, -71.1027778","eyJpIjoiNDIuMTI1LCAtNzEuMTAyNzc3OCIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQyLjEyNSwibG5nIjotNzEuMTAyNzc4LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",42.125,-71.1027778,"Stoughton, Massachusetts","Massachusetts"
rec_cp1v7934f9p514bq69u0,"Templeton","35.5497222, -120.705",,35.5497222,-120.705,"Templeton, California","California"
rec_cp1v7934f9p514bq69ug,"Milford","39.1752778, -84.2944444",,39.1752778,-84.2944444,"Milford, Ohio","Ohio"
rec_cp1v7934f9p514bq69v0,"Calvert","30.9777778, -96.6736111","eyJpIjoiMzAuOTc3Nzc3OCwgLTk2LjY3MzYxMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMC45Nzc3NzgsImxuZyI6LTk2LjY3MzYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",30.9777778,-96.6736111,"Calvert, Texas","Texas"
rec_cp1v7934f9p514bq69vg,"Capitola","36.9752778, -121.9522222","eyJpIjoiMzYuOTc1Mjc3OCwgLTEyMS45NTIyMjIyIiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzYuOTc1Mjc4LCJsbmciOi0xMjEuOTUyMjIyLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",36.9752778,-121.9522222,"Capitola, California","California"
rec_cp1v7934f9p514bq6a00,"الابيرق والنعايم واللياح","29.31166, 47.481766","eyJpIjoiMjkuMzExNjYsIDQ3LjQ4MTc2NiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjI5LjMxMTY2LCJsbmciOjQ3LjQ4MTc2NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",29.31166,47.481766,"الابيرق والنعايم واللياح, Al Jahra","Al Jahra"
rec_cp1v7934f9p514bq6a0g,"Sylmar","34.3077778, -118.4483333",,34.3077778,-118.4483333,"Sylmar, California","California"
rec_cp1v7934f9p514bq6a10,,"33.223191, 43.679291","eyJpIjoiMzMuMjIzMTkxLCA0My42NzkyOTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozMy4yMjMxOTEsImxuZyI6NDMuNjc5MjkxLCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",33.223191,43.679291,"Iraq","Al Anbar"
rec_cp1v7934f9p514bq6a1g,"Palamaner","13.171641, 78.693053",,13.171641,78.693053,"Palamaner, Andhra Pradesh","Andhra Pradesh"
rec_cp1v7934f9p514bq6a20,"Sugar Notch","41.1969444, -75.9286111","eyJpIjoiNDEuMTk2OTQ0NCwgLTc1LjkyODYxMTEiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MS4xOTY5NDQsImxuZyI6LTc1LjkyODYxMSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",41.1969444,-75.9286111,"Sugar Notch, Pennsylvania","Pennsylvania"
rec_cp1v7934f9p514bq6a2g,"Saunemin","40.8930556, -88.4052778","eyJpIjoiNDAuODkzMDU1NiwgLTg4LjQwNTI3NzgiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MC44OTMwNTYsImxuZyI6LTg4LjQwNTI3OCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",40.8930556,-88.4052778,"Saunemin, Illinois","Illinois"
rec_cp1v7934f9p514bq6a30,"Utica","43.1008333, -75.2330556",,43.1008333,-75.2330556,"Utica, New York","New York"
rec_cp1v7934f9p514bq6a3g,"Eastsound","48.633082, -122.928982","eyJpIjoiNDguNjMzMDgyLCAtMTIyLjkyODk4MiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjQ4LjYzMzA4MiwibG5nIjotMTIyLjkyODk4MiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",48.633082,-122.928982,"Eastsound, Washington","Washington"
rec_cp1v7934f9p514bq6a40,"Warwick","41.3316667, -74.3572222",,41.3316667,-74.3572222,"Warwick, New York","New York"
rec_cp1v7934f9p514bq6a4g,"Puyallup","47.1855556, -122.2916667","eyJpIjoiNDcuMTg1NTU1NiwgLTEyMi4yOTE2NjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDcuMTg1NTU2LCJsbmciOi0xMjIuMjkxNjY3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",47.1855556,-122.2916667,"Puyallup, Washington","Washington"
rec_cp1v7934f9p514bq6a50,"Mount Orab","39.0275, -83.9197222","eyJpIjoiMzkuMDI3NSwgLTgzLjkxOTcyMjIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOS4wMjc1LCJsbmciOi04My45MTk3MjIsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",39.0275,-83.9197222,"Mount Orab, Ohio","Ohio"
rec_cp1v7934f9p514bq6a5g,"Reading","40.3355556, -75.9272222","eyJpIjoiNDAuMzM1NTU1NiwgLTc1LjkyNzIyMjIiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MC4zMzU1NTYsImxuZyI6LTc1LjkyNzIyMiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",40.3355556,-75.9272222,"Reading, Pennsylvania","Pennsylvania"
rec_cp1v7934f9p514bq6a60,"Heflin","32.4561111, -93.2638889",,32.4561111,-93.2638889,"Heflin, Louisiana","Louisiana"
rec_cp1v7934f9p514bq6a6g,"South Burlington","44.4669444, -73.1713889","eyJpIjoiNDQuNDY2OTQ0NCwgLTczLjE3MTM4ODkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0NC40NjY5NDQsImxuZyI6LTczLjE3MTM4OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",44.4669444,-73.1713889,"South Burlington, Vermont","Vermont"
rec_cp1v7934f9p514bq6a70,"Kingsford Heights","41.480599, -86.691686",,41.480599,-86.691686,"Kingsford Heights, Indiana","Indiana"
rec_cp1v7934f9p514bq6a7g,"Casa Grande","32.8794444, -111.7566667","eyJpIjoiMzIuODc5NDQ0NCwgLTExMS43NTY2NjY3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MzIuODc5NDQ0LCJsbmciOi0xMTEuNzU2NjY3LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",32.8794444,-111.7566667,"Casa Grande, Arizona","Arizona"
rec_cp1v7934f9p514bq6a80,"New Rochelle","40.9113889, -73.7827778",,40.9113889,-73.7827778,"New Rochelle, New York","New York"
rec_cp1v7934f9p514bq6a8g,"Madison","38.1355556, -96.1355556","eyJpIjoiMzguMTM1NTU1NiwgLTk2LjEzNTU1NTYiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozOC4xMzU1NTYsImxuZyI6LTk2LjEzNTU1NiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",38.1355556,-96.1355556,"Madison, Kansas","Kansas"
rec_cp1v7934f9p514bq6a90,"Budd Lake","40.8711111, -74.7344444","eyJpIjoiNDAuODcxMTExMSwgLTc0LjczNDQ0NDQiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0MC44NzExMTEsImxuZyI6LTc0LjczNDQ0NCwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",40.8711111,-74.7344444,"Budd Lake, New Jersey","New Jersey"
rec_cp1v7934f9p514bq6a9g,"Dorset","43.2547222, -73.0991667","eyJpIjoiNDMuMjU0NzIyMiwgLTczLjA5OTE2NjciLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0My4yNTQ3MjIsImxuZyI6LTczLjA5OTE2NywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",43.2547222,-73.0991667,"Dorset, Vermont","Vermont"
rec_cp1v7934f9p514bq6aa0,"Port Orange","29.1380556, -80.9958333","eyJpIjoiMjkuMTM4MDU1NiwgLTgwLjk5NTgzMzMiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjoyOS4xMzgwNTYsImxuZyI6LTgwLjk5NTgzMywiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",29.1380556,-80.9958333,"Port Orange, Florida","Florida"
rec_cp1v7934f9p514bq6aag,"Hastings","50.85, 0.6","eyJpIjoiNTAuODUsIDAuNiIsIm8iOnsic3RhdHVzIjoiT0siLCJsYXQiOjUwLjg1LCJsbmciOjAuNiwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",50.85,0.6,"Hastings, England","England"
rec_cp1v7934f9p514bq6ab0,"Morrilton","35.1508333, -92.7438889","eyJpIjoiMzUuMTUwODMzMywgLTkyLjc0Mzg4ODkiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0IjozNS4xNTA4MzMsImxuZyI6LTkyLjc0Mzg4OSwiYmxvY2tJbnN0YWxsYXRpb25JZHMiOlsiYmxpcEtGcTJkdWVld1dSbDQiXSwibG9jYXRpb25GaWVsZElkIjoiZmxkWWM5YWprT0NQSWV0MVAifSwiZSI6MH0=",35.1508333,-92.7438889,"Morrilton, Arkansas","Arkansas"
rec_cp1v7934f9p514bq6abg,"Burns","43.5863889, -119.0530556","eyJpIjoiNDMuNTg2Mzg4OSwgLTExOS4wNTMwNTU2IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NDMuNTg2Mzg5LCJsbmciOi0xMTkuMDUzMDU2LCJibG9ja0luc3RhbGxhdGlvbklkcyI6WyJibGlwS0ZxMmR1ZWV3V1JsNCJdLCJsb2NhdGlvbkZpZWxkSWQiOiJmbGRZYzlhamtPQ1BJZXQxUCJ9LCJlIjowfQ==",43.5863889,-119.0530556,"Burns, Oregon","Oregon"
rec_cp1v7934f9p514bq6ac0,"Strabane","54.78535, -7.47427","eyJpIjoiNTQuNzg1MzUsIC03LjQ3NDI3IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6NTQuNzg1MzUsImxuZyI6LTcuNDc0MjcsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",54.78535,-7.47427,"Strabane, Northern Ireland","Northern Ireland"
rec_cp1v7934f9p514bq6acg,"Marrero","29.823582, -90.140138","eyJpIjoiMjkuODIzNTgyLCAtOTAuMTQwMTM4IiwibyI6eyJzdGF0dXMiOiJPSyIsImxhdCI6MjkuODIzNTgyLCJsbmciOi05MC4xNDAxMzgsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",29.823582,-90.140138,"Marrero, Louisiana","Louisiana"
rec_cp1v7934f9p514bq6ad0,"Rochester","46.8219444, -123.095","eyJpIjoiNDYuODIxOTQ0NCwgLTEyMy4wOTUiLCJvIjp7InN0YXR1cyI6Ik9LIiwibGF0Ijo0Ni44MjE5NDQsImxuZyI6LTEyMy4wOTUsImJsb2NrSW5zdGFsbGF0aW9uSWRzIjpbImJsaXBLRnEyZHVlZXdXUmw0Il0sImxvY2F0aW9uRmllbGRJZCI6ImZsZFljOWFqa09DUElldDFQIn0sImUiOjB9",46.8219444,-123.095,"Rochester, Washington","Washington"
